active_pokemon_types,active_pokemon_levitate,active_pokemon_weight,active_pokemon_hp,active_pokemon_attack,active_pokemon_defense,active_pokemon_special_attack,active_pokemon_special_defense,active_pokemon_speed,opponent_pokemon_types,opponent_pokemon_levitate,opponent_pokemon_weight,opponent_pokemon_hp,opponent_pokemon_attack,opponent_pokemon_defense,opponent_pokemon_special_attack,opponent_pokemon_special_defense,opponent_pokemon_speed,entering_pokemon_types,entering_pokemon_levitate,entering_pokemon_weight,entering_pokemon_hp,entering_pokemon_attack,entering_pokemon_defense,entering_pokemon_special_attack,entering_pokemon_special_defense,entering_pokemon_speed,active_attack,active_defense,active_special_attack,active_special_defense,active_speed,opponent_attack,opponent_defense,opponent_special_attack,opponent_special_defense,opponent_speed,move
dark;dragon,0,160.0,92,105,90,125,90,98,fairy;fighting,0,35.0,74,130,90,120,60,116,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,2,0,1,1,0,Flash Cannon
fairy;fighting,0,35.0,74,130,90,120,60,116,dark;dragon,0,160.0,92,105,90,125,90,98,flying;dragon,0,85.0,85,70,80,97,80,123,2,0,1,1,0,0,0,0,0,0,Switch
dark;dragon,0,160.0,92,105,90,125,90,98,fairy;fighting,0,35.0,74,130,90,120,60,116,ground;flying,0,42.5,75,95,125,45,75,95,0,0,0,0,0,2,0,1,1,0,Switch
ground;flying,0,42.5,75,95,125,45,75,95,flying;dragon,0,85.0,85,70,80,97,80,123,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,2,0,1,1,0,Ice Fang
ground;flying,0,42.5,75,95,125,45,75,95,flying;dragon,0,85.0,85,70,80,97,80,123,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,2,0,1,1,0,Ice Fang
ground;flying,0,42.5,75,95,125,45,75,95,flying;dragon,0,85.0,85,70,80,97,80,123,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,2,0,1,1,0,Ice Fang
flying;dragon,0,85.0,85,70,80,97,80,123,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,2,0,1,1,0,0,0,0,0,0,Boomburst
ground;flying,0,42.5,75,95,125,45,75,95,flying;dragon,0,85.0,85,70,80,97,80,123,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,2,0,1,1,0,Ice Fang
flying;dragon,0,85.0,85,70,80,97,80,123,ground;flying,0,42.5,75,95,125,45,75,95,dragon;ghost,0,50.0,88,120,75,100,75,142,2,0,1,1,0,0,0,0,0,0,Switch
ground;flying,0,42.5,75,95,125,45,75,95,flying;dragon,0,85.0,85,70,80,97,80,123,bug;fighting,0,54.0,80,125,75,40,95,85,0,0,0,0,0,2,0,1,1,0,Switch
bug;fighting,0,54.0,80,125,75,40,95,85,dragon;ghost,0,50.0,88,120,75,100,75,142,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,2,0,1,1,0,Knock Off
dragon;ghost,0,50.0,88,120,75,100,75,142,bug;fighting,0,54.0,80,125,75,40,95,85,water,0,10.0,20,10,55,15,20,80,2,0,1,1,0,0,0,0,-1,0,Shadow Ball
rock;poison,0,45.0,83,55,90,130,81,86,ground;steel,0,40.4,110,135,60,50,65,88,fighting,0,210.0,92,120,115,80,115,138,0,1,0,0,0,0,0,0,0,0,Switch
ice;ghost,0,26.6,70,80,70,80,70,110,grass,0,90.0,100,125,90,60,70,85,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Will-O-Wisp
water,0,31.6,165,75,80,40,45,65,dragon;ice,0,325.0,125,130,90,130,90,95,water;psychic,0,79.5,95,75,80,100,110,30,0,0,0,0,0,0,0,0,0,0,Switch
dragon;ice,0,325.0,125,130,90,130,90,95,water;psychic,0,79.5,95,75,80,100,110,30,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Ice Beam
dragon;ice,0,325.0,125,130,90,130,90,95,water;psychic,0,79.5,95,75,80,100,110,30,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Ice Beam
water;psychic,0,79.5,95,75,80,100,110,30,dragon;ice,0,325.0,125,130,90,130,90,95,water,0,187.0,100,75,115,90,115,85,0,0,0,0,0,0,0,0,0,0,Switch
dragon;ice,0,325.0,125,130,90,130,90,95,water;psychic,0,79.5,95,75,80,100,110,30,electric;dragon,0,480.0,125,73,91,137,89,75,0,0,0,0,0,0,0,0,0,0,Switch
electric;dragon,0,480.0,125,73,91,137,89,75,electric;dragon,0,480.0,125,73,91,137,89,75,water,0,10.0,20,10,55,15,20,80,0,0,1,1,0,0,0,0,0,0,Calm Mind
electric;dragon,0,480.0,125,73,91,137,89,75,water,0,187.0,100,75,115,90,115,85,water,0,10.0,20,10,55,15,20,80,0,0,1,1,0,0,0,1,1,0,Thunderbolt
water,0,187.0,100,75,115,90,115,85,water,0,187.0,100,75,115,90,115,85,water,0,10.0,20,10,55,15,20,80,0,0,2,2,0,0,0,1,1,0,Protect
electric;dragon,0,480.0,125,73,91,137,89,75,water,0,187.0,100,75,115,90,115,85,water,0,10.0,20,10,55,15,20,80,0,0,2,2,0,0,0,2,2,0,Thunderbolt
electric;dragon,0,480.0,125,73,91,137,89,75,water,0,187.0,100,75,115,90,115,85,water,0,10.0,20,10,55,15,20,80,0,0,2,2,0,0,0,2,2,0,Thunderbolt
electric;dragon,0,480.0,125,73,91,137,89,75,electric;dragon,0,480.0,125,73,91,137,89,75,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,3,3,0,Calm Mind
water,0,187.0,100,75,115,90,115,85,water,0,187.0,100,75,115,90,115,85,water,0,10.0,20,10,55,15,20,80,0,0,4,4,0,0,0,3,3,0,Protect
electric;dragon,0,480.0,125,73,91,137,89,75,water,0,187.0,100,75,115,90,115,85,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,4,4,0,Thunderbolt
electric;dragon,0,480.0,125,73,91,137,89,75,water,0,187.0,100,75,115,90,115,85,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,4,4,0,Thunderbolt
water,0,187.0,100,75,115,90,115,85,water,0,187.0,100,75,115,90,115,85,water,0,10.0,20,10,55,15,20,80,0,0,5,5,0,0,0,3,3,0,Protect
electric;dragon,0,480.0,125,73,91,137,89,75,water,0,187.0,100,75,115,90,115,85,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,5,5,0,Thunderbolt
electric;dragon,0,480.0,125,73,91,137,89,75,water,0,187.0,100,75,115,90,115,85,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,5,5,0,Thunderbolt
water,0,187.0,100,75,115,90,115,85,water,0,187.0,100,75,115,90,115,85,water,0,10.0,20,10,55,15,20,80,0,0,5,5,0,0,0,3,3,0,Protect
electric;dragon,0,480.0,125,73,91,137,89,75,water,0,187.0,100,75,115,90,115,85,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,5,5,0,Thunderbolt
water,0,187.0,100,75,115,90,115,85,electric;dragon,0,480.0,125,73,91,137,89,75,dragon;ice,0,325.0,125,130,90,130,90,95,0,0,5,5,0,0,0,3,3,0,Switch
dragon;ice,0,325.0,125,130,90,130,90,95,dragon;ice,0,325.0,125,130,90,130,90,95,water,0,10.0,20,10,55,15,20,80,0,0,5,5,0,0,0,3,3,0,Protect
electric;dragon,0,480.0,125,73,91,137,89,75,dragon;ice,0,325.0,125,130,90,130,90,95,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,5,5,0,Draco Meteor
electric;dragon,0,480.0,125,73,91,137,89,75,dragon;ice,0,325.0,125,130,90,130,90,95,fairy;fighting,0,35.0,74,130,90,120,60,116,0,0,3,3,0,0,0,5,5,0,Switch
dragon;ice,0,325.0,125,130,90,130,90,95,dragon;ice,0,325.0,125,130,90,130,90,95,water,0,10.0,20,10,55,15,20,80,0,0,5,5,0,0,0,3,3,0,Protect
fairy;fighting,0,35.0,74,130,90,120,60,116,dragon;ice,0,325.0,125,130,90,130,90,95,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,5,5,0,Moonblast
fairy;fighting,0,35.0,74,130,90,120,60,116,dragon;ice,0,325.0,125,130,90,130,90,95,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,5,5,0,Moonblast
dragon;ice,0,325.0,125,130,90,130,90,95,fairy;fighting,0,35.0,74,130,90,120,60,116,water;psychic,0,79.5,95,75,80,100,110,30,0,0,5,5,0,0,0,3,3,0,Switch
fairy;fighting,0,35.0,74,130,90,120,60,116,water;psychic,0,79.5,95,75,80,100,110,30,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,5,5,0,Knock Off
water;psychic,0,79.5,95,75,80,100,110,30,fairy;fighting,0,35.0,74,130,90,120,60,116,flying;steel,0,75.0,98,87,105,53,85,67,0,0,5,5,0,0,0,3,3,0,Switch
fairy;fighting,0,35.0,74,130,90,120,60,116,water;psychic,0,79.5,95,75,80,100,110,30,dragon;ghost,0,50.0,88,120,75,100,75,142,0,0,3,3,0,0,0,5,5,0,Switch
dragon;ghost,0,50.0,88,120,75,100,75,142,flying;steel,0,75.0,98,87,105,53,85,67,water,0,10.0,20,10,55,15,20,80,0,0,3,3,0,0,0,5,5,0,Will-O-Wisp
dragon;ice,0,325.0,125,130,90,130,90,95,bug;steel,0,118.0,70,130,100,55,80,65,bug;steel,0,125.8,75,90,140,60,60,40,0,0,0,0,0,0,0,0,0,0,Switch
bug;steel,0,118.0,70,130,100,55,80,65,dragon;ice,0,325.0,125,130,90,130,90,95,rock;poison,0,45.0,83,55,90,130,81,86,0,0,0,0,0,0,0,0,0,0,Switch
dragon;ice,0,325.0,125,130,90,130,90,95,bug;steel,0,118.0,70,130,100,55,80,65,dragon;ice,0,325.0,125,130,90,130,90,95,0,0,0,0,0,0,0,0,0,0,Switch
bug;steel,0,118.0,70,130,100,55,80,65,dragon;ice,0,325.0,125,130,90,130,90,95,bug;steel,0,118.0,70,130,100,55,80,65,0,0,0,0,0,0,0,0,0,0,Switch
bug;steel,0,118.0,70,130,100,55,80,65,dragon;ice,0,325.0,125,130,90,130,90,95,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Defog
bug;steel,0,118.0,70,130,100,55,80,65,dragon;ice,0,325.0,125,130,90,130,90,95,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Bullet Punch
bug;steel,0,118.0,70,130,100,55,80,65,dragon;ice,0,325.0,125,130,90,130,90,95,fairy;flying,0,48.0,74,115,70,135,80,106,0,0,0,0,0,0,0,0,0,0,Switch
dragon;ice,0,325.0,125,130,90,130,90,95,bug;steel,0,118.0,70,130,100,55,80,65,fire;ghost,0,326.5,104,75,100,110,75,66,0,0,0,0,0,0,0,0,0,0,Switch
bug;steel,0,118.0,70,130,100,55,80,65,dragon;ice,0,325.0,125,130,90,130,90,95,rock;poison,0,45.0,83,55,90,130,81,86,0,0,0,0,0,0,0,-1,0,0,Switch
dragon;ice,0,325.0,125,130,90,130,90,95,bug;steel,0,118.0,70,130,100,55,80,65,water;ground,0,81.9,100,110,90,85,90,60,0,0,0,0,0,0,0,0,0,0,Switch
bug;steel,0,118.0,70,130,100,55,80,65,dragon;ice,0,325.0,125,130,90,130,90,95,grass,0,39.8,80,120,84,60,96,110,0,0,0,0,0,0,0,0,0,0,Switch
dragon;ice,0,325.0,125,130,90,130,90,95,bug;steel,0,118.0,70,130,100,55,80,65,dragon;ice,0,325.0,125,130,90,130,90,95,0,0,0,0,0,0,0,0,0,0,Switch
grass,0,39.8,80,120,84,60,96,110,dragon;ice,0,325.0,125,130,90,130,90,95,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Play Rough
dragon;ice,0,325.0,125,130,90,130,90,95,grass,0,39.8,80,120,84,60,96,110,fairy;fighting,0,35.0,74,130,90,120,60,116,0,0,0,0,0,0,0,0,0,0,Switch
grass,0,39.8,80,120,84,60,96,110,dragon;ice,0,325.0,125,130,90,130,90,95,poison,0,30.0,105,105,75,65,100,50,0,0,0,0,0,0,0,0,0,0,Switch
grass,0,39.8,80,120,84,60,96,110,dragon;ice,0,325.0,125,130,90,130,90,95,fighting,0,87.0,105,140,95,55,65,45,0,0,-1,0,0,0,-1,0,-1,0,Switch
dragon;ice,0,325.0,125,130,90,130,90,95,grass,0,39.8,80,120,84,60,96,110,fire;ghost,0,326.5,104,75,100,110,75,66,0,-1,0,-1,0,0,0,-1,0,0,Switch
grass,0,39.8,80,120,84,60,96,110,dragon;ice,0,325.0,125,130,90,130,90,95,rock;poison,0,45.0,83,55,90,130,81,86,0,0,-1,0,0,0,-1,0,-1,0,Switch
dragon;ice,0,325.0,125,130,90,130,90,95,grass,0,39.8,80,120,84,60,96,110,water;ground,0,81.9,100,110,90,85,90,60,0,-1,1,-1,0,0,0,-1,0,0,Switch
dragon;ice,0,325.0,125,130,90,130,90,95,grass,0,39.8,80,120,84,60,96,110,ground;steel,0,40.4,110,135,60,50,65,88,0,-1,1,-2,0,0,0,-1,0,0,Switch
grass,0,39.8,80,120,84,60,96,110,dragon;ice,0,325.0,125,130,90,130,90,95,grass,0,39.8,80,120,84,60,96,110,0,0,-1,0,0,0,-1,1,-2,0,Switch
ground;steel,0,40.4,110,135,60,50,65,88,ground;steel,0,40.4,110,135,60,50,65,88,water,0,10.0,20,10,55,15,20,80,2,-1,1,-2,0,0,0,-1,0,0,Swords Dance
ground;steel,0,40.4,110,135,60,50,65,88,grass,0,39.8,80,120,84,60,96,110,water,0,10.0,20,10,55,15,20,80,2,-1,1,-2,1,0,0,-1,0,0,Rapid Spin
fire,0,33.0,80,116,75,65,75,119,ground;fighting,0,320.0,115,131,131,53,53,87,grass;dark,0,21.0,111,127,99,79,99,55,0,0,0,0,0,0,0,0,0,0,Switch
ground;fighting,0,320.0,115,131,131,53,53,87,grass;dark,0,21.0,111,127,99,79,99,55,water,0,10.0,20,10,55,15,20,80,0,0,0,0,1,0,0,0,0,0,Rapid Spin
ice;ground,0,291.0,110,130,80,70,60,80,grass,0,90.0,100,125,90,60,70,85,grass;poison,0,10.5,114,85,70,85,80,30,0,0,0,0,0,0,0,0,0,0,Switch
grass,0,90.0,100,125,90,60,70,85,grass;poison,0,10.5,114,85,70,85,80,30,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Knock Off
grass,0,90.0,100,125,90,60,70,85,grass;poison,0,10.5,114,85,70,85,80,30,ground;steel,0,240.0,90,112,120,72,70,106,0,0,0,0,0,0,0,0,0,0,U-turn
grass,0,90.0,100,125,90,60,70,85,grass;poison,0,10.5,114,85,70,85,80,30,grass,0,39.8,80,120,84,60,96,110,0,0,0,0,0,0,0,0,0,0,Switch
grass;poison,0,10.5,114,85,70,85,80,30,grass,0,90.0,100,125,90,60,70,85,ground;flying,0,42.5,75,95,125,45,75,95,0,0,0,0,0,0,0,0,0,0,Switch
ground;flying,0,42.5,75,95,125,45,75,95,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Protect
grass,0,39.8,80,120,84,60,96,110,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Power Whip
ground;flying,0,42.5,75,95,125,45,75,95,grass,0,39.8,80,120,84,60,96,110,grass;poison,0,10.5,114,85,70,85,80,30,0,0,0,0,0,0,0,0,0,0,Switch
grass,0,39.8,80,120,84,60,96,110,grass,0,39.8,80,120,84,60,96,110,water,0,10.0,20,10,55,15,20,80,2,0,0,0,0,0,0,0,0,0,Swords Dance
grass;poison,0,10.5,114,85,70,85,80,30,grass,0,39.8,80,120,84,60,96,110,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,2,0,0,0,0,Toxic
grass;poison,0,10.5,114,85,70,85,80,30,grass,0,39.8,80,120,84,60,96,110,rock;dark,0,202.0,100,134,110,95,100,61,0,0,0,0,0,2,0,0,0,0,Switch
grass;poison,0,10.5,114,85,70,85,80,30,grass,0,39.8,80,120,84,60,96,110,ground;flying,0,42.5,75,95,125,45,75,95,0,0,0,0,0,2,0,0,0,0,Switch
ground;flying,0,42.5,75,95,125,45,75,95,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,2,0,0,0,0,Protect
grass,0,39.8,80,120,84,60,96,110,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,2,0,0,0,0,0,0,0,0,0,Power Whip
ground;flying,0,42.5,75,95,125,45,75,95,grass,0,39.8,80,120,84,60,96,110,ground;steel,0,40.4,110,135,60,50,65,88,0,0,0,0,0,2,0,0,0,0,Switch
grass,0,39.8,80,120,84,60,96,110,ground;flying,0,42.5,75,95,125,45,75,95,grass,0,90.0,100,125,90,60,70,85,2,0,0,0,0,0,0,0,0,1,Switch
ground;steel,0,40.4,110,135,60,50,65,88,grass,0,90.0,100,125,90,60,70,85,water,0,10.0,20,10,55,15,20,80,0,0,0,0,1,2,0,0,0,0,Iron Head
poison;fire,0,22.2,68,64,60,111,60,117,poison;fire,0,22.2,68,64,60,111,60,117,water,0,10.0,20,10,55,15,20,80,0,0,2,0,0,0,0,0,0,0,Nasty Plot
poison;fire,0,22.2,68,64,60,111,60,117,poison;fire,0,22.2,68,64,60,111,60,117,fire;fighting,0,52.0,80,120,70,110,70,80,0,0,0,0,0,0,0,2,0,0,Switch
poison;fire,0,22.2,68,64,60,111,60,117,poison;fire,0,22.2,68,64,60,111,60,117,normal,0,4.0,48,48,48,48,48,48,0,0,0,0,0,0,0,2,0,0,Switch
poison;fire,0,22.2,68,64,60,111,60,117,poison;fire,0,22.2,68,64,60,111,60,117,water,0,85.5,79,83,100,85,105,78,0,0,2,0,0,0,0,0,0,0,Switch
fairy;fighting,0,35.0,74,130,90,120,60,116,rock,0,240.0,100,100,130,45,90,35,water,0,10.0,20,10,55,15,20,80,0,-1,0,-1,0,0,0,0,0,0,Close Combat
rock,0,240.0,100,100,130,45,90,35,fairy;fighting,0,35.0,74,130,90,120,60,116,steel;flying,0,50.5,65,80,140,40,70,70,0,0,0,0,0,0,-1,0,-1,0,Switch
fairy;fighting,0,35.0,74,130,90,120,60,116,steel;flying,0,50.5,65,80,140,40,70,70,water,0,10.0,20,10,55,15,20,80,0,-1,0,-1,0,0,0,0,0,0,Thunderbolt
steel;flying,0,50.5,65,80,140,40,70,70,fairy;fighting,0,35.0,74,130,90,120,60,116,grass;dragon,0,93.0,106,80,110,120,80,44,0,0,0,0,0,0,-1,0,-1,0,Switch
fairy;fighting,0,35.0,74,130,90,120,60,116,grass;dragon,0,93.0,106,80,110,120,80,44,water,0,10.0,20,10,55,15,20,80,0,-1,0,-1,0,0,0,0,0,0,Knock Off
fairy;fighting,0,35.0,74,130,90,120,60,116,grass;dragon,0,93.0,106,80,110,120,80,44,water,0,10.0,20,10,55,15,20,80,0,-1,0,-1,0,0,0,0,0,0,Moonblast
grass;dragon,0,93.0,106,80,110,120,80,44,fairy;fighting,0,35.0,74,130,90,120,60,116,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,-1,0,-2,0,Earth Power
grass;dragon,0,93.0,106,80,110,120,80,44,fairy;fighting,0,35.0,74,130,90,120,60,116,steel;ghost,0,30.0,87,60,95,133,91,84,0,0,0,0,0,0,-1,0,-2,0,Switch
fairy;fighting,0,35.0,74,130,90,120,60,116,steel;ghost,0,30.0,87,60,95,133,91,84,water,0,10.0,20,10,55,15,20,80,0,-1,0,-2,0,0,0,0,0,0,Knock Off
steel;ghost,0,30.0,87,60,95,133,91,84,fairy;fighting,0,35.0,74,130,90,120,60,116,grass;dragon,0,93.0,106,80,110,120,80,44,0,0,0,0,0,0,-1,0,-2,0,Switch
fairy;fighting,0,35.0,74,130,90,120,60,116,grass;dragon,0,93.0,106,80,110,120,80,44,water,0,10.0,20,10,55,15,20,80,0,-1,0,-2,0,0,0,0,0,0,Knock Off
fairy;fighting,0,35.0,74,130,90,120,60,116,grass;dragon,0,93.0,106,80,110,120,80,44,water,0,10.0,20,10,55,15,20,80,0,-1,0,-2,0,0,0,0,0,0,Moonblast
grass;dragon,0,93.0,106,80,110,120,80,44,fairy;fighting,0,35.0,74,130,90,120,60,116,ground;flying,0,42.5,75,95,125,45,75,95,0,0,0,0,0,0,-1,0,-2,0,Switch
ground;flying,0,42.5,75,95,125,45,75,95,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,-1,0,-2,0,Protect
fairy;fighting,0,35.0,74,130,90,120,60,116,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,0,-1,0,-2,0,0,0,0,0,0,Knock Off
fairy;fighting,0,35.0,74,130,90,120,60,116,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,0,-1,0,-2,0,0,0,0,0,0,Moonblast
ground;flying,0,42.5,75,95,125,45,75,95,ground;flying,0,42.5,75,95,125,45,75,95,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Protect
ground;flying,0,42.5,75,95,125,45,75,95,ground;flying,0,42.5,75,95,125,45,75,95,fire,0,80.4,70,85,140,85,70,20,0,0,0,0,0,0,0,0,0,0,Switch
ground;flying,0,42.5,75,95,125,45,75,95,ground;flying,0,42.5,75,95,125,45,75,95,normal,0,46.8,255,10,10,75,135,55,0,0,0,0,0,0,0,0,0,0,Switch
normal,0,46.8,255,10,10,75,135,55,fire,0,80.4,70,85,140,85,70,20,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Seismic Toss
grass;dark,0,31.2,76,110,70,81,70,123,electric,0,79.5,75,100,63,80,63,116,dark;ground,0,699.7,155,110,125,55,80,45,0,0,0,0,0,0,0,0,0,0,Switch
electric,0,79.5,75,100,63,80,63,116,grass;dark,0,31.2,76,110,70,81,70,123,water,0,33.9,90,75,75,90,100,70,0,0,0,0,0,0,0,0,0,0,Switch
electric,0,79.5,75,100,63,80,63,116,grass;dark,0,31.2,76,110,70,81,70,123,electric;flying,0,38.6,70,70,60,105,60,125,0,0,0,0,0,0,0,0,0,0,Switch
grass;dark,0,31.2,76,110,70,81,70,123,electric,0,79.5,75,100,63,80,63,116,grass;dark,0,31.2,76,110,70,81,70,123,0,0,0,0,0,0,0,0,0,0,Switch
grass;dark,0,31.2,76,110,70,81,70,123,electric,0,79.5,75,100,63,80,63,116,water;psychic,0,79.5,95,75,80,100,110,30,0,0,0,0,0,0,0,0,0,0,Switch
electric;flying,0,38.6,70,70,60,105,60,125,water;psychic,0,79.5,95,75,80,100,110,30,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Hurricane
electric;flying,0,38.6,70,70,60,105,60,125,water;psychic,0,79.5,95,75,80,100,110,30,electric,0,79.5,75,100,63,80,63,116,0,0,0,0,0,0,0,0,0,0,Volt Switch
electric;flying,0,38.6,70,70,60,105,60,125,water;psychic,0,79.5,95,75,80,100,110,30,water,0,30.0,61,123,60,60,50,136,0,0,0,0,0,0,0,0,0,0,Switch
water;psychic,0,79.5,95,75,80,100,110,30,electric;flying,0,38.6,70,70,60,105,60,125,steel;flying,0,50.5,65,80,140,40,70,70,0,0,0,0,0,0,0,0,0,0,Switch
water,0,30.0,61,123,60,60,50,136,steel;flying,0,50.5,65,80,140,40,70,70,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Liquidation
water,0,30.0,61,123,60,60,50,136,steel;flying,0,50.5,65,80,140,40,70,70,electric;flying,0,38.6,70,70,60,105,60,125,0,0,0,0,0,0,0,0,0,0,Flip Turn
steel;flying,0,50.5,65,80,140,40,70,70,water,0,30.0,61,123,60,60,50,136,dark;ground,0,699.7,155,110,125,55,80,45,0,0,0,0,0,0,0,0,0,0,Switch
electric;flying,0,38.6,70,70,60,105,60,125,dark;ground,0,699.7,155,110,125,55,80,45,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Weather Ball
dark;ground,0,699.7,155,110,125,55,80,45,electric;flying,0,38.6,70,70,60,105,60,125,grass;dark,0,31.2,76,110,70,81,70,123,0,0,0,0,0,0,0,0,0,0,Switch
electric;flying,0,38.6,70,70,60,105,60,125,grass;dark,0,31.2,76,110,70,81,70,123,water,0,10.0,20,10,55,15,20,80,0,0,0,0,0,0,0,0,0,0,Hurricane
grass;dark,0,31.2,76,110,70,81,70,123,electric;flying,0,38.6,70,70,60,105,60,125,ground;fighting,0,320.0,115,131,131,53,53,87,0,0,0,0,0,0,0,0,0,0,Switch
ground;flying,0,42.5,75,95,125,45,75,95,fairy;flying,0,48.0,74,115,70,135,80,106,water,0,220.0,150,100,115,65,65,35,0,0,0,0,0,2,0,2,0,0,Switch
fighting;electric,0,380.7,154,140,108,50,68,50,water,0,220.0,150,100,115,65,65,35,water,0,10.0,20,10,55,15,20,80,6,0,6,0,0,0,0,0,0,0,Thunder Punch
water,0,220.0,150,100,115,65,65,35,fighting;electric,0,380.7,154,140,108,50,68,50,fairy,0,40.0,95,70,73,95,90,60,0,0,0,0,0,6,0,6,0,0,Switch
fighting;electric,0,380.7,154,140,108,50,68,50,water,0,220.0,150,100,115,65,65,35,steel;ghost,0,30.0,87,60,95,133,91,84,6,0,6,0,0,0,0,0,0,0,Switch
fairy,0,40.0,95,70,73,95,90,60,fairy,0,40.0,95,70,73,95,90,60,water,0,10.0,20,10,55,15,20,80,0,1,0,1,0,6,0,6,0,0,Cosmic Power
steel;ghost,0,30.0,87,60,95,133,91,84,fairy,0,40.0,95,70,73,95,90,60,water,0,10.0,20,10,55,15,20,80,6,0,5,0,0,0,2,0,2,0,Thunder Wave
steel;ghost,0,30.0,87,60,95,133,91,84,fairy,0,40.0,95,70,73,95,90,60,grass,0,39.8,80,120,84,60,96,110,6,0,5,0,0,0,3,0,3,0,Switch
fairy,0,40.0,95,70,73,95,90,60,steel;ghost,0,30.0,87,60,95,133,91,84,poison;water,0,14.5,50,63,152,53,142,35,0,4,0,4,0,6,0,5,0,0,Switch
steel;ghost,0,30.0,87,60,95,133,91,84,fairy,0,40.0,95,70,73,95,90,60,fighting;electric,0,380.7,154,140,108,50,68,50,6,0,5,0,0,0,4,0,4,0,Switch
fighting;electric,0,380.7,154,140,108,50,68,50,poison;water,0,14.5,50,63,152,53,142,35,water,0,10.0,20,10,55,15,20,80,6,0,5,0,0,0,4,0,4,0,Thunder Punch
poison;water,0,14.5,50,63,152,53,142,35,fighting;electric,0,380.7,154,140,108,50,68,50,water,0,10.0,20,10,55,15,20,80,0,4,0,4,0,6,0,5,0,0,Giga Impact
water;ground,0,81.9,100,110,90,85,90,60,water;ground,0,81.9,100,110,90,85,90,60,water,0,10.0,20,10,55,15,20,80,1,1,0,0,0,0,0,0,0,0,Bulk Up
water;ground,0,81.9,100,110,90,85,90,60,steel;flying,0,50.5,65,80,140,40,70,70,water,0,10.0,20,10,55,15,20,80,1,1,0,0,0,0,0,0,0,0,Waterfall
steel;flying,0,50.5,65,80,140,40,70,70,water;ground,0,81.9,100,110,90,85,90,60,dark;ground,0,699.7,155,110,125,55,80,45,0,0,0,0,0,1,1,0,0,0,Switch
water;ground,0,81.9,100,110,90,85,90,60,steel;flying,0,50.5,65,80,140,40,70,70,dark;fighting,0,30.0,65,90,115,45,115,58,1,1,0,0,0,0,0,0,0,0,Switch
steel;flying,0,50.5,65,80,140,40,70,70,water;ground,0,81.9,100,110,90,85,90,60,steel;flying,0,50.5,65,80,140,40,70,70,0,0,0,0,0,1,1,0,0,0,Switch
